Time_integration Time_hrs SNR
666 0.29564347048290074 218.98162578365745
667 0.29608791531063616 9508.783868601005
668 0.29653235769364983 45.682762450271376
669 0.296976805315353 5.935341909383819
733 0.3254216630011797 109.84856242848025
778 0.3453665257547982 18.305488537296796
779 0.3458109707571566 9071.359512330815
780 0.3462554131401703 4088.676007194068
781 0.3466998607618734 10.720912790392203
1030 0.45720152609283105 139.22390340058845
1112 0.4935909705818631 34.80745289361005
1273 0.5650365269975737 8.247510218752554
1536 0.681871663662605 12.275249070079136
2074 0.9208198415581137 5.571821346729771
2281 1.0127101357793435 31.96273560626376
2554 1.1341008300078101 6.773500506922773
2555 1.1345452750101686 82.37750924820463
2556 1.134989719837904 6565.794615633434
2557 1.1354341622209176 213.08347848815302
2558 1.1358786098426208 13.90732464746565
2788 1.2379358304315247 5.182907986561121
2789 1.238435830338858 5.870203141031459
2904 1.2894365251413547 5.263386216385398
2905 1.289853270049207 9.303254489586053
2906 1.2902977751218714 433.17165257731693
2907 1.290742217155639 7256.179982898232
2908 1.2911588873248547 20.18247585117711
3018 1.340048470767215 68.58247497223901
3019 1.3404929131502286 10093.677879067178
3020 1.340937358152587 304.82106090200864
3021 1.3413818029803224 7.761412954414201
3299 1.464883745298721 7.217268933976332
3332 1.4795506912632845 5.051670824329954
3333 1.479995136265643 5.412582686406314
3334 1.4804395786486566 5.164379286729318
3335 1.4808840262703598 5.510421966161163
3336 1.4813284686533734 5.240509114612839
3345 1.4853284707060084 5.299072026916087
3346 1.485772913089022 5.430521533723829
3347 1.4862173579167575 5.558979819832271
3348 1.4866618029191159 5.664684430873485
3349 1.4871062454767525 5.38792717249353
3350 1.4875506927492097 5.229194239497071
3351 1.487995239382144 5.558184425239017
3352 1.488439718959853 5.575451410814214
3353 1.4888841639622115 5.415738998622119
3354 1.4893286063452251 5.4676564728287245
3355 1.4897730537923053 5.304404791637805
3356 1.490217496349942 5.481140867820909
3357 1.4906619411776774 5.300857112382329
3358 1.4911063861800358 5.262630453095656
3359 1.4915508285630494 5.3379127755513185
3360 1.4919952761847526 5.301426145651672
3361 1.4924397185677662 5.324802836852022
3362 1.4928841633955017 5.186257228197876
3364 1.4937730509554967 5.1389848400661124
3992 1.7724162448430434 8.445210272771078
4005 1.778166385309305 13.72763164484641
4006 1.7786108303116634 17.627141680962612
4893 2.1722836110857315 8.566161916100942
4909 2.179339166264981 12.061651805997299
4921 2.1846726393559948 5.870160821679378
4946 2.1957283327938057 17.738951767939284
4947 2.196172777621541 151.7137129020303
4948 2.1966172226238996 17.79673072219292
4959 2.201506248442456 5.763421507347884
4981 2.2112841661437415 149.69047775476852
4984 2.212617498356849 5.673314771934451
5009 2.223728748271242 5.9197184965486445
5033 2.2343400166137144 422.92104885537833
5034 2.2347845833282918 1722.1425111533229
5035 2.23522902833065 214.6014638882637
5068 2.2500625000102445 9.174436639696289
5071 2.251395834842697 6.175726074674478
5108 2.2677850011968985 5.674395608025613
5109 2.268229443754535 569.7095002112511
5110 2.2686738887568936 19.576147002588293
5120 2.2731184721924365 53.835455290744456
5121 2.273562917194795 8779.285078858707
5122 2.2740073595778085 1008.6257588984752
5123 2.2744518070248887 16.853466796311828
5124 2.2748962495825253 5.249998567359354
5134 2.2793407113058493 5.13996670151297
5171 2.2957298605469987 94.91753037932388
5172 2.296174305374734 92.55332054900929
5179 2.2992855538032018 146.7678017483541
5183 2.3010633336380124 35.361395645679586
5184 2.301507776021026 1546.4485194267713
5185 2.3019522236427292 42.95806639426453
5193 2.305507778073661 7.143871115844296
5258 2.3343416659045033 21.161407197223355
5259 2.3347861109068617 136.29025835431258
5260 2.335230555734597 7.220400070228897
5284 2.3458418069640175 7.173858074088532
5293 2.349841803952586 33.911439779692365
5345 2.3730088890879415 11.6885129459625
5359 2.3792312499135733 6.5642535408681715
5409 2.401398195710499 5.722878837870941
5414 2.403620417928323 17.075962752287868
5415 2.404064860311337 1457.0429596128743
5416 2.4045093053136952 58.84658984807635
5471 2.4290652770432644 5259.804495293442
5472 2.4295097220456228 6051.999445793786
5473 2.429954166873358 31.242891914146636
5474 2.430398609256372 7.41408492366328
5484 2.434815415937919 5.4349218446322265
5509 2.4459544426063076 6.715313441773282
5521 2.4512323593953624 66.71833851978663
5522 2.4516768070170656 112.65112619114791
5534 2.4570656926953234 7.360420601554967
5597 2.4849550001090392 5.911543216963658
5672 2.51823333237553 6.025691796012473
5684 2.52356680581579 6.1102491320089145
5695 2.528400138602592 220.97922672974994
5696 2.5288445836049505 2974.0909141896354
5697 2.529289025987964 7290.647108117884
5698 2.5297334734350443 397.0242021937786
5699 2.530177915818058 11.696745383115543
5734 2.545678192516789 5.690351226723775
5735 2.546122639963869 24.381376961441234
5736 2.5465670823468827 25.51082009882166
5737 2.547011527349241 10.423462954861535
5742 2.54926152684493 53.26937988696655
5747 2.551456110610161 7.451346106254062
5749 2.552344997995533 31.562228941652116
5750 2.552789445442613 5.704782216789228
5807 2.5781231940491125 387.3398731256258
5809 2.5790120812598616 197.3960928383044
5810 2.5794565288815647 1100.3236721067544
5835 2.5905122221447527 6.992043605843781
5860 2.6016234724083915 6.919592331862847
5893 2.6162904155789874 14.907427337958238
5921 2.628651666746009 3235.184355863112
5922 2.6290961105260067 6355.089297392572
5923 2.6295127772027627 4527.271682185233
5924 2.629957222030498 36.75423480414843
5925 2.6304016644135118 6.820652533400925
5948 2.6406241661170498 373.7977606959663
5949 2.641068611119408 27.455018596110488
5960 2.6459574981126934 1520.5066833170424
5961 2.6464019453851506 78.66233109401846
6032 2.6777913897531107 9.185954654915932
6048 2.684847029100638 5.917900615594003
6070 2.6945972196408547 54.77961667283814
6072 2.695458332193084 15.623647394781836
6073 2.6959027770208195 1248.66105328323
6074 2.696347222023178 37.669447779936846
6095 2.705625138420146 6.591184585100314
6121 2.717180833336897 19.302705564361194
6123 2.718069723166991 15.768325538384852
6135 2.723347639781423 17.50885843474821
6136 2.7237920821644366 180.79467914025307
6137 2.724236527166795 11.134730946020001
6148 2.729125416604802 5.675581293145648
6161 2.7349033320788294 5.0623473549020135
6180 2.743486803432461 36.90622563514465
6187 2.7465701378532685 7.819663259873029
6235 2.7678483326453716 25.677431655539266
6236 2.768292777473107 1782.4282922279308
6237 2.7687372198561206 14.222577984051172
6243 2.771459443727508 21.73981855758384
6247 2.773237220942974 9.133082606716739
6248 2.7736816659453325 1626.4139679800544
6249 2.774126110773068 40.904035355645256
6273 2.7847930548596196 5.963756740494718
6298 2.7958487507421523 5.028873221714587
6348 2.818126804952044 13.997936675632042
6360 2.823460275423713 5.729519473513941
6361 2.823904723045416 14.309727571355026
6523 2.8957947220187634 8.254890438881532
6561 2.9128505545668304 6.5378805604564505
6597 2.9288508330937475 200.8526201336522
6598 2.929295275476761 3398.551491977794
6599 2.9297397229238413 206.93988309579316
6600 2.930184165306855 7.188612401889023
6620 2.9390731930034235 97.49045565539855
6636 2.946184443484526 8.623773558889685
6672 2.962129026534967 137.58000042218035
6673 2.9625734713627025 434.7034930020365
6674 2.963017916365061 27.787724219078065
6721 2.9839072226313874 5.711141826732205
6786 3.0127409718115814 7.7720873284505885
6798 3.018074445077218 8.621583045844563
6847 3.0398524976335466 270.78158628740266
6848 3.0402969449060038 509.3313872762102
6849 3.0407413874636404 133.9276899489816
6872 3.0509637475479394 27.781189076403262
6873 3.0514081948203966 5141.023951641572
6874 3.0518526373780333 175.36159340283677
6875 3.0522970823803917 10.738612129313045
6885 3.05671388853807 90.19405546516425
6886 3.0571583323180676 1058.7407378139694
6887 3.0575749989948235 22.898261079538667
6920 3.072241944959387 15.259639042109791
6923 3.0735752773471177 33.4965430499159
6924 3.0740197197301313 27.281512047326117
6930 3.076853054109961 78.35485496736565
6935 3.079075276327785 224.41695865638422
6936 3.0795197213301435 407.3527439490473
6937 3.079964166157879 6.1264735221436
6955 3.0879643040243536 139.89776260630822
6959 3.089742135896813 8.41717015587714
6960 3.090158885868732 1115.0326196899034
6961 3.0906311100698076 4763.219070724374
6962 3.0910477767465636 42.99927594324446
6984 3.1007979162968695 21.75318327917176
6985 3.101242358679883 425.89428028249347
6986 3.1016868061269633 4876.063699634025
6987 3.102131248509977 29.033640303702736
7010 3.112353608594276 12.945542498496776
7011 3.112798056215979 65.34919123075649
7022 3.1176870816852897 20.916569048159698
7023 3.118131526687648 3982.4872722476425
7024 3.1185759716900066 68.21969609773942
7061 3.134965120931156 5.330373024533474
7268 3.226855414977763 5.847516768235523
7273 3.229077637195587 44.88294769504909
7274 3.2295220821979456 105.71764734273488
7293 3.237911108415574 37.19780500973247
7294 3.238355555688031 7.506194907276587
7297 3.2396888880757615 9.80431156828704
7298 3.240133330458775 857.7976912019647
7299 3.2405777780804783 4914.748468411178
7300 3.241022220463492 36.09227946873119
7309 3.245244582707528 10.578480166859494
7310 3.2456890252651647 589.3428345716435
7311 3.246133472537622 5176.208346172986
7312 3.246550136071164 28.70681507294053
7372 3.273133887501899 20.443861516288838
7373 3.2735783325042576 3484.5135188602235
7374 3.2740227748872712 546.2147078450037
7375 3.2744672225089744 5.33235207808975
7475 3.3188012483878992 7.691448912181134
7511 3.3348015263909474 276.29708488075886
7512 3.335245971393306 45.47330569923555
7535 3.3454127748264 28.024826358636695
7536 3.345857222448103 173.71645420137529
7537 3.346301664831117 61.77266713952885
7624 3.384746666648425 44.91207052339518
7625 3.385191109206062 7.563881681520483
7693 3.4154694425524212 9.003394550860468
7711 3.423414026561659 64.87660622052266
7712 3.4238584713893943 236.176899165387
7713 3.424302913947031 5.221003585942636
7836 3.4787481914972886 18.362173592884467
7837 3.479192638944369 784.1852390022126
7838 3.4796370813273825 187.29017928993304
7895 3.5049152759020217 7.318813281181361
7899 3.5066930557368323 2252.3151719084285
7900 3.507137498119846 4090.594628146159
7901 3.5077486090594903 140.48338121570774
7910 3.5118597202235833 22.7637143344021
7948 3.5287488857866265 26.48359522880883
7949 3.5291933332337067 953.4090268416612
7950 3.5296377756167203 96.8543601718877
7951 3.5300822206190787 6.191117117545877
7956 3.5323045818367973 99.59722997512469
8024 3.5625272219767794 8.056670036273148
8037 3.5683051379746757 5.358982772671088
8062 3.5794719443656504 956.4334013567924
8063 3.579916386923287 19.1519078779349
8108 3.5999166645342484 406.1412947734904
8110 3.6008055543643422 5.869687764870958
8111 3.601249996921979 252.70114927276498
8112 3.601694444194436 2345.867129400863
8113 3.6021388867520727 13.593169085175044
8173 3.6287504135398194 17.738399600209817
8174 3.6291948609868996 1141.1422354154206
8175 3.6296393033699133 297.1866528430934
8176 3.630083817872219 5.9972835245349
8237 3.6571398242376745 7.2443243998221964
8258 3.666528885718435 262.10871339574436
8274 3.673612220969517 5.034608479525478
8287 3.6794179156422615 13.7215223896945
8290 3.680751247855369 80.75155158287372
8294 3.6825290276901796 50.141576578939876
8298 3.684306941286195 17.081629403752256
8299 3.6847513887332752 1249.0559418446794
8300 3.685195831116289 306.503855830669
8301 3.6856402761186473 6.269268727404754
8308 3.6888069423730485 43.86760405255482
8323 3.695418191200588 23.69264212738108
8324 3.695862638647668 1872.1766973080091
8325 3.6963070810306817 221.11326765072624
8362 3.7126406914321706 5.681216431399339
8398 3.728640833054669 5.124824193092592
8399 3.729085292899981 484.0848859363548
8400 3.7295298592653126 1601.7880755563924
8401 3.729974304267671 11.696840802070975
8436 3.7456411093007773 446.70554444007666
8437 3.7460855541285127 1596.3628289230867
8438 3.7465299965115264 35.14391850073325
8511 3.778863887535408 53.35825800777669
8512 3.779308329918422 1862.4538551111184
8513 3.779752777540125 39.897805964389086
8521 3.7833084536832757 22.60652613140224
8570 3.805030971765518 126.37811463291708
8571 3.805475414323155 126.43260175092837
8623 3.828475830028765 10.215773214212547
8626 3.829809164861217 275.41554708720923
8634 3.8333647219114937 6.154657020198632
8650 3.8404204132966697 6.896031100830364
8661 3.8453093051793985 33.2566836150105
8662 3.845753747562412 201.75876380626144
8663 3.8461982620647177 293.2626082047055
8698 3.861698472057469 6.951699089668564
8699 3.862142914440483 22.677824004164535
8700 3.8625873592682183 4409.159718947062
8701 3.8630318042705767 110.8571715515228
8702 3.8634762468282133 6.825027569149499
8708 3.866143055143766 172.151037742681
8712 3.8679208299145103 111.0490485425932
8713 3.8683652775362134 4966.8069024820115
8714 3.868809719919227 19.599184406316624
8739 3.879865413182415 230.11320225094187
8750 3.884809997922275 9.384197443117886
8786 3.9007547197979875 68.73281520823821
8787 3.901199164800346 187.21045846339308
8788 3.9016436096280813 1387.2051527848384
8789 3.902088052011095 27.169094016648476
8838 3.923977220139932 5.927643500379921
8874 3.940033055143431 33.751548941016196
8875 3.9404774975264445 1953.0161846357712
8876 3.940921942528803 32.54790912952188
8949 3.9733113874099217 48.05631467152739
8950 3.9737558299675584 5869.177098578907
8951 3.9742002772400156 25.109986167711487
8952 3.974644719797652 5.400187244990275
8962 3.979089164233301 693.718460797701
8963 3.9795336090610363 1976.4622374606865
8964 3.9799780540633947 11.760484232705902
8973 3.983978192321956 787.2975541796152
8988 3.9905894439434633 172.04218745700098
8989 3.991033886326477 19.37129221737775
9007 3.999061762180645 19.525560875400615
9012 4.001256246585399 259.61330063371804
9013 4.001700694032479 739.1107363314646
9014 4.002145136415493 9.300592683292834
9050 4.018117637489922 147.9212610663821
9051 4.0185343029443175 262.3073632953135
9052 4.018978747946676 10.755094945572273
9074 4.0287566628539935 11.60833403204671
9075 4.029201110475697 3205.5442166286116
9076 4.02964555285871 251.59923022699283
9082 4.032312220078893 56.19078095586896
9102 4.041145694092847 717.6868603470426
9107 4.043367916136049 5.314680107699354
9125 4.051368054002523 2916.986932295376
9126 4.051812496385537 796.0607195385752
9127 4.05225694400724 18.690126296524397
9128 4.052701386390254 5.67554438384341
9199 4.084313051949721 6.212628282317809
9200 4.084757499396801 2851.67502052936
9201 4.085201941779815 504.0793334165582
9202 4.085646386782173 5.492730735870979
9227 4.096702082664706 23.087791126403012
9245 4.104729998332914 23.390543790617574
9263 4.112702358572278 6.370487015830223
9309 4.133091527153738 11.564156374637005
9314 4.135313888196833 734.5858628209602
9315 4.135758330579847 5.378535503754799
9337 4.145480691804551 15.054141378010035
9338 4.145925136806909 2599.687558413997
9339 4.146369581809267 28.46429395774376
9340 4.146814024192281 11.037053402461606
9351 4.15170291607501 6.5644940665601546
9487 4.211981665925123 13.416605316649646
9488 4.2124261083081365 1902.7018247751516
9489 4.212870553135872 3789.6819658433533
9490 4.21331499813823 27.294463012999195
9496 4.216037358390167 15.788054690031705
9499 4.217370690777898 5.267208513029443
9500 4.217815138224978 55.93135016759859
9501 4.218231801583897 4506.738913699419
9502 4.21864847157849 99.53962773420832
9503 4.219120692287106 5.676224729728099
9550 4.239926524925977 30.064704206742753
9551 4.240370969928335 4440.626740240693
9552 4.240815414756071 48.12952640190722
9560 4.244426664663479 74.61666901438186
9650 4.284427220234647 14.53459344653875
9651 4.284871662617661 4843.507970401503
9652 4.285316110239364 83.75748669945344
9653 4.285760552622378 6.463059710168778
9662 4.289760693674907 10.350988114955573
9663 4.290205136057921 1770.7001927818812
9664 4.290649581060279 3740.2744687045188
9665 4.291094026062638 15.996581779639994
9675 4.295538470498286 38.44229765148989
9676 4.2959829128813 7711.332653419964
9677 4.296427499153651 107.18826740780804
9733 4.321316663757898 75.78564922846238
9752 4.329761249246076 31.22225719354428
9753 4.330205691629089 7.657458267976802
9762 4.334261386538856 7.171521806941676
9763 4.334705831366591 2750.2497397595994
9764 4.335150273749605 3693.056046323986
9765 4.335594721371308 12.14800878019505
9826 4.362650690716691 13.009789341964543
9849 4.372817499213852 5.2682141337502495
9850 4.373261941596866 39.57560967098523
9851 4.373706386424601 9037.142710781267
9852 4.3741508314269595 93.36689251303548
9853 4.374595273984596 9.986006109964753
9875 4.3843731915112585 15.173191255639614
9876 4.384817636338994 4833.97181885408
9877 4.385262081341352 100.10415317002153
9878 4.385706523898989 10.741740474451834
9988 4.434651802643202 663.657442715147
9989 4.435096247645561 4851.764134265422
9990 4.435540692473296 11.49192216343231
10000 4.439985171658918 184.12849635415296
10001 4.44045749574434 8024.66702674809
10002 4.440874165738933 196.91397466192686
10003 4.4413186081219465 7.29780080278954
10025 4.451096525648609 126.87752595624413
10026 4.4515409680316225 8997.307629326331
10027 4.451985415653326 133.6808236382602
10028 4.452429858036339 14.951390557969024
10039 4.457318747474346 16.737713863409446
10051 4.462652217946015 11.64608578538904
10076 4.473763468209654 5.568057751535216
10089 4.479485832271166 6.190104182515647
10100 4.484374719264451 18.207642046149044
10101 4.484819164092187 5666.683192707467
10102 4.485263730632141 122.10291504111426
10103 4.48570819030283 5.6748009063302645
10164 4.512819721188862 10.684785920868695
10176 4.518153053009883 5.174691577669766
10188 4.5234865236561745 6.773624646955718
10189 4.523930971103255 2164.5945777698203
10190 4.524375413486268 49.110088761902965
10201 4.529264302924275 34.086604998037494
10202 4.529708747752011 38.44815049381747
10217 4.53643110988196 11.545624028604758
10338 4.590265275619458 4862.270225117471
10339 4.590709718177095 6326.453325916934
10340 4.591154165449552 60.44595546314833
10364 4.601793190988246 138.9497146430893
10365 4.602209980250336 13.12761218246159
10375 4.606654442148283 221.65414183971495
10376 4.607098884531297 1072.4125369600965
10377 4.607543332153 20.063325351803805
10427 4.629710414330475 56.82969572677258
10438 4.634599301149137 260.46189661778953
10439 4.6350437487708405 8725.985272485448
10440 4.635488191153854 37.90224132722249
10451 4.640377219417132 5.877637617030817
10463 4.64571055106353 165.63374825764976
10464 4.646154998685233 7160.2134843317945
10465 4.646599441068247 55.729837401870114
10466 4.6470439555705525 14.551099023071085
10467 4.647488470072858 7.791216871587749
10471 4.649266247288324 202.60022646988253
10474 4.650571804493666 7.945922444420578
10475 4.650988468027208 69.90565425571938
10476 4.651432915474288 7279.541404791988
10477 4.651877358031925 192.492298255464
10478 4.65232180285966 12.170662750412875
10479 4.652766247862019 7.466987548733746
10483 4.6545440250774845 19.38658179913443
10514 4.668322081037331 16.34250863730144
10538 4.678988885949366 1046.5372496418813
10539 4.679433330951724 4564.0914870218385
10540 4.679877773509361 49.901142891591796
10552 4.685155690298416 1310.841242587819
10553 4.685600137570873 28.028254615316175
10602 4.707378190127201 5.386033258565722
10652 4.729545274924021 6.254460548471242
10663 4.734378607710823 13.37917999543243
10664 4.734823052713182 7706.349882046506
10665 4.73526749771554 205.67564389151457
10676 4.740156523359474 207.30606778465386
10677 4.740600970806554 1793.8812676031146
10678 4.741045413189568 25.069251375595066
10689 4.745934302627575 6.862396043689175
10739 4.7682680521393195 13.914769156155138
10801 4.795768468931783 2373.9929401898426
10802 4.796212913759518 4999.996763867026
10803 4.796657358761877 19.37043640588478
10809 4.79937958001392 2819.6442883924924
10825 4.806435276288539 26.785847028529407
10826 4.806879718846176 1881.9458017104712
10827 4.807324163848534 7836.742405288993
10828 4.80776860867627 38.18040436438287
10850 4.8175187489250675 16.047804253904605
10853 4.818824440939352 96.0799241494902
10902 4.840546942083165 2121.4103504123477
10903 4.840991384466179 55.58411323540331
10904 4.841435831913259 12.270884592352795
10930 4.852991524210665 35.41044256529205
10953 4.86321397125721 5.249225314639003
10977 4.873880830826238 7.4894474931245485
10988 4.8787697176449 34.29532112979816
10989 4.879214165266603 4434.8250606525025
10990 4.879658607649617 468.74742521232616
10991 4.880103052651975 12.156795757659783
11013 4.889880967559293 5.573395138823333
11014 4.890325553831644 9900.45190544497
11015 4.890769996389281 370.18264695085355
11016 4.891214441391639 17.466779081641423
11017 4.891658886219375 8.1568523378443
11026 4.895658885827288 9.93923371936673
11027 4.896075552504044 409.93066945359953
11051 4.906714581884444 73.81945607345271
11052 4.907159024267457 2558.486784188389
11053 4.907603469269816 63.21718371111128
11077 4.918381526134908 14.572285076820167
11103 4.929937218606938 394.17534327963995
11126 4.940159578691237 916.0271766375448
11127 4.94060402631294 11201.705238007642
11128 4.9410484686959535 67.22522149242423
11129 4.941492913698312 5.891854333706696
11134 4.943715135916136 5.4263630665745906
11152 4.951659719576128 5.275985948373382
11180 4.964104440703522 6.205914166221448
11181 4.964548885705881 11.227482016209919
11184 4.965882220538333 71.90302092448559
11189 4.968104442756157 2553.314618763427
11190 4.968548885139171 416.38825325030314
11191 4.968993330141529 5.299533428276966
11227 4.984938052017242 5.7530602798940675
11239 4.9902715251082554 1960.0636721798455
11240 4.990715967491269 6994.962384904695
11241 4.991160415112972 37.471699860191514
11242 4.991604857495986 6.055746077650105
11263 5.00099388405215 57.324939714911466
11264 5.001438331673853 6220.086453396481
11265 5.001882774056867 2392.4609663558413
11266 5.002327218884602 24.20222796426928
11277 5.007160656270571 2599.277694262197
11278 5.00760513584828 53.518454813743986
11289 5.012494025286287 12.676905057074698
11290 5.012938467669301 5.511711828419881
11338 5.034327772969846 18.663858140959846
11339 5.034772220416926 3587.0259151590117
11340 5.0352166627999395 342.73258443761114
11341 5.035661107802298 10.703949943067506
11350 5.039661107235588 9.01202499583658
11351 5.0401055522379465 186.12196594465124
11352 5.040549997240305 7478.137586912111
11353 5.040994439623319 101.04334850064365
11354 5.041438887245022 6.326144962087656
11366 5.046772358065937 414.3511693470595
11388 5.056550272973254 36.303095453492304
11389 5.056966942793224 7203.1349083434025
11390 5.057383606326766 3137.0561734316193
11391 5.0578280539484695 34.557284171542825
11392 5.058272496331483 5.7263697327664485
11397 5.060494718549307 153.34856070006825
11400 5.061828189762309 11.438648543847982
11401 5.062272637034766 614.6630928747051
11402 5.062717079592403 6709.89734430824
11403 5.063161524594761 331.02503772461245
11441 5.080134024086874 9.77345635273857
11443 5.081022911821492 67.60533192921541
11446 5.082439579709899 5.807565194290915
11451 5.084661801927723 739.272553538328
11452 5.085106246930081 1925.7556936256756
11453 5.085550691757817 5.569827972173743
11466 5.091328607406467 40.381885961802475
11528 5.118829024024308 787.6158412328409
11548 5.127662495244294 5.974416242678563
11577 5.140551524993498 151.1153124366522
11578 5.1409959673765115 1445.5365095264785
11602 5.151607357431203 2484.4489010272696
11603 5.1520518022589386 67.90725282695367
11639 5.16810749808792 12.593265509933584
11778 5.229830691183452 367.1874602973396
11779 5.230275136011187 11.49125541813208
11795 5.237330830015708 6.863231415855011
11802 5.240441939444281 274.05638214321266
11816 5.246664302540012 52.58678524090409
11817 5.247108744923025 6.237506800163205
11839 5.2569422191008925 20.76107860069062
11840 5.257386661483906 7.5810602725816345
11866 5.2689424980198964 1659.479356397674
11878 5.274275829840917 8.40288617348754
11915 5.290664996369742 6.0589917323936335
11924 5.29466501326533 22.818573489925765
11927 5.29594291333342 5.903920339274803
11940 5.301720692601521 5.406297717876475
11952 5.3070541632478125 1431.8960108328677
11953 5.307498608075548 689.7406220981936
11954 5.307943050633185 7.8727028424784615
11964 5.312387495068833 73.30101576702766
11965 5.312831994553562 4769.842917488786
11966 5.313276523724198 21.536426614705583
12026 5.339887998474296 8.3310715739335
12027 5.340332497959025 4088.507511872473
12028 5.340776940516662 1298.5419390257625
12076 5.362110550515354 42.35852859705888
12077 5.362554997787811 6213.325612099632
12078 5.3629994403454475 2231.4252979772546
12079 5.363443885173183 15.441320791540022
12084 5.365666107391007 139.40966616872268
12085 5.366110552393366 66.68774066902643
12088 5.36744402378099 6.30440738569793
12089 5.367888468783349 685.4290648096827
12090 5.368332913611084 1888.0259462183606
12091 5.368777355994098 41.37970980334091
12118 5.3807774959132075 42.45447822767576
12139 5.3901109686121345 23.935092894090285
12140 5.390555413614493 4727.958822273641
12141 5.3909998558228835 26.13500789694356
12155 5.397166662442032 326.9184356347526
12165 5.401611106877681 6.588436245953713
12217 5.4248337463941425 8.74970566490694
12252 5.440334025886841 7.466820499420435
12290 5.457223173812963 1710.5803665128626
12291 5.457667633658275 75.30203420426777
12293 5.4585287446388975 5.593220873580494
12297 5.460278746846598 705.915626259679
12313 5.467417772335466 7.5320453008992505
12314 5.467862218909431 532.5747854330218
12315 5.468278884538449 4967.138328667838
12316 5.468723329540808 132.72645614934086
12352 5.484723607893102 12.169777718971561
12366 5.490945829718839 80.91764161735945
12374 5.494557079626247 5.766130371160145
12376 5.495445966836996 18.02147182066488
12377 5.4958904144586995 6281.511474246966
12378 5.496334856841713 1365.765395006367
12379 5.496779301844072 14.027587731107959
12389 5.50122374627972 29.96753374335617
12390 5.501668191282079 6278.195713037702
12391 5.502112720278092 48.50746877540272
12392 5.502557219937444 10.354121550324813
12440 5.5238908301107585 12.315632602912448
12454 5.530113190587144 1983.1330887096597
12479 5.541196663398296 92.30113355386864
12484 5.543391108862124 14.155558381482244
12490 5.546057773462962 83.05958950360574
12514 5.556724719994236 114.43493837413946
12515 5.5571691623772494 5173.911139476416
12516 5.557613607379608 96.9944612429572
12536 5.566502635076176 6.369080622607583
12539 5.567808192281518 23.875611761902547
12540 5.568252633442171 937.7108920299588
12541 5.568669303262141 19.706405924531932
12551 5.573169301729649 5.632847845307794
12552 5.573613746732008 3794.425760268038
